identidade,idempenho,data,numnaturezaemp,organograma
17700,"21.260.157,00",2024-12-18,"31.901.101.000.000,00",2.001
17700,"21.257.230,00",2024-12-18,"33.904.601.000.000,00",2.011
17700,"21.257.225,00",2024-12-18,"33.901.899.000.000,00",2.011
17700,"21.257.222,00",2024-12-18,"31.901.175.000.000,00",2.011
17700,"21.257.212,00",2024-12-18,"31.901.101.000.000,00",2.011
17700,"21.256.996,00",2024-12-18,"31.901.302.000.000,00",2.001
17700,"21.256.750,00",2024-12-18,"33.904.901.000.000,00",2.018
17700,"21.256.572,00",2024-12-18,"33.904.601.000.000,00",2.018
17700,"21.256.518,00",2024-12-18,"33.901.899.000.000,00",2.018
17700,"21.256.172,00",2024-12-18,"31.901.109.000.000,00",2.018
17700,"21.254.674,00",2024-12-18,"31.901.101.000.000,00",2.018
17700,"21.254.343,00",2024-12-18,"33.904.601.000.000,00",2.009
2.864,"21.386.442,00",2024-12-19,"31.901.101.000.000,00",13.001
2.864,"21.386.443,00",2024-12-19,"33.903.607.000.000,00",13.001
2.864,"21.386.444,00",2024-12-19,"33.904.601.000.000,00",13.001
2.855,"21.254.888,00",2024-12-19,"33.900.899.000.000,00",3.001
2.857,"21.257.144,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.257.140,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.257.137,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.257.128,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.257.122,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.255.028,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.254.950,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.254.918,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.254.872,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.254.784,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.254.770,00",2024-12-19,"33.901.414.000.000,00",5.001
2.857,"21.253.719,00",2024-12-19,"33.909.199.000.000,00",5.001
2.855,"21.255.811,00",2024-12-19,"33.900.899.000.000,00",3.001
2.855,"21.252.477,00",2024-12-19,"33.904.710.000.000,00",3.001
2.864,"21.386.445,00",2024-12-19,"33.901.899.000.000,00",13.001
2.863,"21.270.347,00",2024-12-19,"33.904.712.000.000,00",12.001
2.863,"21.249.116,00",2024-12-19,"33.901.899.000.000,00",12.001
2.863,"21.249.080,00",2024-12-19,"31.911.303.000.000,00",12.001
2.863,"21.249.008,00",2024-12-19,"31.901.302.000.000,00",12.001
2.863,"21.247.539,00",2024-12-19,"33.904.601.000.000,00",12.001
2.863,"21.247.426,00",2024-12-19,"31.901.109.000.000,00",12.001
2.863,"21.247.357,00",2024-12-19,"31.901.101.000.000,00",12.001
2.864,"21.386.451,00",2024-12-19,"31.911.303.000.000,00",13.001
2.864,"21.386.450,00",2024-12-19,"31.900.101.000.000,00",13.001
2.864,"21.386.449,00",2024-12-19,"31.900.301.000.000,00",13.001
2.864,"21.386.448,00",2024-12-19,"31.900.301.000.000,00",13.001
2.864,"21.386.447,00",2024-12-19,"31.901.399.000.000,00",13.001
2.864,"21.386.446,00",2024-12-19,"31.901.302.000.000,00",13.001
17700,"21.280.884,00",2024-12-19,"31.901.101.000.000,00",2.02
2.862,"21.418.129,00",2024-12-20,"33.903.941.000.000,00",10.001
2.858,"21.276.561,00",2024-12-20,"33.903.699.000.000,00",6.001
2.857,"21.273.051,00",2024-12-20,"33.904.901.000.000,00",5.001
2.857,"21.273.855,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.852,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.273.771,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.703,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.679,00",2024-12-20,"31.901.175.000.000,00",5.001
2.857,"21.273.665,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.657,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.646,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.640,00",2024-12-20,"33.904.901.000.000,00",5.001
2.857,"21.273.574,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.476,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.443,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.430,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.273.398,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.365,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.275,00",2024-12-20,"31.901.109.000.000,00",5.001
2.857,"21.273.264,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.257,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.240,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.231,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.220,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.202,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.192,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.273.162,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.149,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.117,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.102,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.273.093,00",2024-12-20,"31.901.109.000.000,00",5.001
2.857,"21.273.082,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.273.871,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.941,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.273.966,00",2024-12-20,"33.904.901.000.000,00",5.001
2.857,"21.275.353,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.499,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.399,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.333,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.306,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.288,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.268,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.248,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.277.223,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.276.956,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.276.845,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.276.545,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.276.193,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.275.695,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.275.180,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.273.977,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.274.830,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.274.502,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.274.230,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.274.160,00",2024-12-20,"31.900.701.000.000,00",5.001
2.857,"21.274.145,00",2024-12-20,"31.900.701.000.000,00",5.001
2.857,"21.274.097,00",2024-12-20,"33.901.414.000.000,00",5.001
2.857,"21.274.094,00",2024-12-20,"31.901.302.000.000,00",5.001
2.857,"21.274.073,00",2024-12-20,"31.901.302.000.000,00",5.001
2.857,"21.274.060,00",2024-12-20,"31.901.302.000.000,00",5.001
2.857,"21.274.028,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.274.017,00",2024-12-20,"31.901.109.000.000,00",5.001
2.857,"21.273.999,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.273.983,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.273.070,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.272.925,00",2024-12-20,"31.901.101.000.000,00",5.001
2.858,"21.276.940,00",2024-12-20,"33.903.999.000.000,00",6.001
2.857,"21.272.917,00",2024-12-20,"31.901.101.000.000,00",5.001
2.713,"21.267.757,00",2024-12-20,"33.904.601.000.000,00",1.001
2.713,"21.265.019,00",2024-12-20,"31.911.303.000.000,00",1.001
2.713,"21.264.380,00",2024-12-20,"31.901.143.000.000,00",1.001
2.713,"21.264.381,00",2024-12-20,"31.901.137.000.000,00",1.001
2.713,"21.264.382,00",2024-12-20,"33.904.601.000.000,00",1.001
2.713,"21.264.383,00",2024-12-20,"31.901.101.000.000,00",1.001
2.713,"21.264.522,00",2024-12-20,"44.905.235.000.000,00",1.001
2.713,"21.262.905,00",2024-12-20,"31.901.302.000.000,00",1.001
2.713,"21.262.239,00",2024-12-20,"31.901.101.000.000,00",1.001
2.863,"21.273.116,00",2024-12-20,"33.903.914.000.000,00",12.001
2.863,"21.272.571,00",2024-12-20,"33.903.914.000.000,00",12.001
2.864,"21.423.902,00",2024-12-20,"31.901.302.000.000,00",13.001
2.864,"21.406.945,00",2024-12-20,"31.901.145.000.000,00",13.001
2.864,"21.406.943,00",2024-12-20,"31.901.145.000.000,00",13.001
2.864,"21.406.868,00",2024-12-20,"31.901.145.000.000,00",13.001
2.864,"21.406.867,00",2024-12-20,"31.901.145.000.000,00",13.001
2.858,"21.280.958,00",2024-12-20,"33.903.102.000.000,00",6.001
2.858,"21.280.652,00",2024-12-20,"33.903.102.000.000,00",6.001
2.858,"21.280.609,00",2024-12-20,"33.903.102.000.000,00",6.001
2.858,"21.280.387,00",2024-12-20,"33.903.102.000.000,00",6.001
2.858,"21.278.885,00",2024-12-20,"33.903.999.000.000,00",6.001
2.858,"21.278.851,00",2024-12-20,"33.903.699.000.000,00",6.001
2.858,"21.278.793,00",2024-12-20,"33.903.999.000.000,00",6.001
2.858,"21.278.245,00",2024-12-20,"33.903.999.000.000,00",6.001
2.858,"21.278.031,00",2024-12-20,"33.903.699.000.000,00",6.001
2.858,"21.277.770,00",2024-12-20,"33.903.699.000.000,00",6.001
2.858,"21.277.400,00",2024-12-20,"33.903.699.000.000,00",6.001
2.858,"21.277.188,00",2024-12-20,"33.903.699.000.000,00",6.001
2.858,"21.277.063,00",2024-12-20,"33.903.999.000.000,00",6.001
2.713,"21.267.759,00",2024-12-20,"33.904.601.000.000,00",1.001
2.713,"21.267.756,00",2024-12-20,"33.901.899.000.000,00",1.001
2.713,"21.267.754,00",2024-12-20,"33.904.901.000.000,00",1.001
2.857,"21.272.345,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.272.837,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.272.799,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.272.791,00",2024-12-20,"33.904.901.000.000,00",5.001
2.857,"21.272.766,00",2024-12-20,"31.901.110.000.000,00",5.001
2.857,"21.272.752,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.272.561,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.272.556,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.272.551,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.272.449,00",2024-12-20,"33.904.901.000.000,00",5.001
2.857,"21.272.430,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.272.422,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.272.360,00",2024-12-20,"31.901.101.000.000,00",5.001
2.857,"21.272.350,00",2024-12-20,"31.901.175.000.000,00",5.001
2.857,"21.272.339,00",2024-12-20,"31.901.109.000.000,00",5.001
2.713,"21.275.780,00",2024-12-20,"33.904.601.000.000,00",1.001
2.857,"21.272.318,00",2024-12-20,"33.901.899.000.000,00",5.001
2.857,"21.272.302,00",2024-12-20,"33.904.601.000.000,00",5.001
2.857,"21.272.292,00",2024-12-20,"33.904.901.000.000,00",5.001
